ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size
778	-1	8	2	0.0052675	0.072577544736647	0.0725775	-2.2784
779	8	6	2	0.0052674	0.0725768558150599	0.0725769	-2.2784
780	-1	8	3	0.0052672	0.072575477952267	0.0725755	-2.27842
781	-1	8	3	0.005267	0.0725741000633146	0.0725741	-2.27844
782	-1	8	2	0.0052669	0.0725734111090281	0.0725734	-2.27844
783	7	8	3	0.0052668	0.0725727221482011	0.0725727	-2.27845
784	4	8	3	0.0052668	0.0725727221482011	0.0725727	-2.27845
785	-1	8	2	0.0052667	0.0725720331808335	0.072572	-2.27846
786	-1	8	3	0.0052666	0.0725713442069251	0.0725713	-2.27847
787	4	8	3	0.0052666	0.0725713442069251	0.0725713	-2.27847
788	-1	8	3	0.0052666	0.0725713442069251	0.0725713	-2.27847
789	-1	8	3	0.0052666	0.0725713442069251	0.0725713	-2.27847
790	-1	8	3	0.0052663	0.0725692772459531	0.0725693	-2.27849
791	-1	8	3	0.0052662	0.0725685882458795	0.0725686	-2.2785
792	2	8	3	0.0052661	0.0725678992392642	0.0725679	-2.27851
793	-1	6	2	0.0052661	0.0725678992392642	0.0725679	-2.27851
794	-1	8	3	0.0052658	0.0725658321801659	0.0725658	-2.27854
795	-1	8	3	0.0052656	0.0725644541080549	0.0725645	-2.27855
796	-1	8	3	0.0052656	0.0725644541080549	0.0725645	-2.27855
797	-1	8	3	0.0052655	0.0725637650621851	0.0725638	-2.27856
798	-1	8	2	0.0052652	0.0725616978853169	0.0725617	-2.27859
799	2	8	3	0.0052651	0.0725610088132738	0.072561	-2.27859
800	-1	8	2	0.0052651	0.0725610088132738	0.072561	-2.27859
801	2	8	3	0.005265	0.0725603197346869	0.0725603	-2.2786
802	-1	8	2	0.005265	0.0725603197346869	0.0725603	-2.2786
803	-1	6	2	0.0052649	0.0725596306495561	0.0725596	-2.27861
804	3	8	3	0.0052649	0.0725596306495561	0.0725596	-2.27861
805	-1	6	2	0.0052648	0.0725589415578811	0.0725589	-2.27862
806	-1	6	2	0.0052646	0.0725575633548977	0.0725576	-2.27863
807	-1	8	3	0.0052646	0.0725575633548977	0.0725576	-2.27863
808	-1	8	3	0.0052646	0.0725575633548977	0.0725576	-2.27863
809	-1	8	2	0.0052644	0.0725561851257355	0.0725562	-2.27865
810	4	8	3	0.0052641	0.0725541177329034	0.0725541	-2.27868
811	-1	6	2	0.0052641	0.0725541177329034	0.0725541	-2.27868
812	-1	8	3	0.0052641	0.0725541177329034	0.0725541	-2.27868
813	8	8	2	0.005264	0.0725534285888682	0.0725534	-2.27868
814	-1	6	2	0.005264	0.0725534285888682	0.0725534	-2.27868
815	4	6	2	0.005264	0.0725534285888682	0.0725534	-2.27868
816	-1	8	3	0.0052639	0.0725527394382872	0.0725527	-2.27869
817	-1	8	2	0.0052639	0.0725527394382872	0.0725527	-2.27869
818	-1	8	2	0.0052637	0.072551361117487	0.0725514	-2.27871
819	6	8	3	0.0052637	0.072551361117487	0.0725514	-2.27871
820	-1	8	2	0.0052635	0.0725499827705011	0.07255	-2.27873
821	-1	8	2	0.0052634	0.072549293587188	0.0725493	-2.27873
822	-1	8	3	0.005263	0.0725465367884643	0.0725465	-2.27877
823	-1	8	2	0.005263	0.0725465367884643	0.0725465	-2.27877
824	-1	8	3	0.005263	0.0725465367884643	0.0725465	-2.27877
825	-1	8	3	0.005263	0.0725465367884643	0.0725465	-2.27877
826	6	8	2	0.0052629	0.0725458475724145	0.0725458	-2.27877
827	-1	8	2	0.0052629	0.0725458475724145	0.0725458	-2.27877
828	-1	6	2	0.0052627	0.0725444691206711	0.0725445	-2.27879
829	7	8	3	0.0052626	0.072543779884977	0.0725438	-2.2788
830	-1	8	2	0.0052624	0.0725424013939434	0.0725424	-2.27882
831	-1	8	2	0.0052623	0.0725417121386034	0.0725417	-2.27882
832	-1	8	3	0.0052623	0.0725417121386034	0.0725417	-2.27882
833	-1	8	2	0.0052622	0.0725410228767144	0.072541	-2.27883
834	-1	8	3	0.0052621	0.0725403336082762	0.0725403	-2.27884
835	-1	8	3	0.005262	0.0725396443332885	0.0725396	-2.27885
836	4	8	3	0.005262	0.0725396443332885	0.0725396	-2.27885
837	-1	8	3	0.005262	0.0725396443332885	0.0725396	-2.27885
838	3	8	2	0.0052618	0.0725382657636643	0.0725383	-2.27887
839	-1	8	3	0.0052617	0.0725375764690274	0.0725376	-2.27887
840	-1	8	2	0.0052614	0.072535508545815	0.0725355	-2.2789
841	-1	8	3	0.0052613	0.0725348192249764	0.0725348	-2.27891
842	7	8	2	0.0052611	0.0725334405636462	0.0725334	-2.27892
843	-1	8	3	0.0052611	0.0725334405636462	0.0725334	-2.27892
844	-1	8	3	0.0052608	0.0725313725225161	0.0725314	-2.27895
845	-1	8	2	0.0052606	0.0725299937956705	0.07253	-2.27896
846	7	8	2	0.0052605	0.0725293044224195	0.0725293	-2.27897
847	-1	8	3	0.0052603	0.0725279256562602	0.0725279	-2.27899
848	-1	8	2	0.0052602	0.0725272362633514	0.0725272	-2.279
849	6	8	3	0.0052602	0.0725272362633514	0.0725272	-2.279
850	-1	6	2	0.0052601	0.0725265468638898	0.0725265	-2.27901
851	-1	8	3	0.0052599	0.0725251680453069	0.0725252	-2.27902
852	8	6	2	0.0052597	0.0725237892005099	0.0725238	-2.27904
853	-1	8	2	0.0052595	0.0725224103294975	0.0725224	-2.27906
854	7	8	3	0.0052594	0.0725217208841599	0.0725217	-2.27906
855	5	6	2	0.0052593	0.072521031432268	0.072521	-2.27907
856	-1	8	3	0.0052592	0.0725203419738214	0.0725203	-2.27908
857	-1	8	3	0.0052591	0.07251965250882	0.0725197	-2.27909
858	-1	8	2	0.0052589	0.072518273559152	0.0725183	-2.27911
859	4	8	3	0.0052588	0.072517584074485	0.0725176	-2.27911
860	-1	8	3	0.0052587	0.0725168945832625	0.0725169	-2.27912
861	6	6	2	0.0052585	0.0725155155811499	0.0725155	-2.27914
862	-1	6	3	0.0052584	0.0725148260702596	0.0725148	-2.27915
863	-1	8	2	0.0052582	0.0725134470288098	0.0725134	-2.27916
864	2	8	3	0.0052579	0.0725113784174594	0.0725114	-2.27919
865	-1	8	2	0.0052578	0.0725106888672284	0.0725107	-2.2792
866	-1	8	2	0.0052577	0.0725099993104399	0.07251	-2.2792
867	-1	8	2	0.0052576	0.0725093097470939	0.0725093	-2.27921
868	-1	8	3	0.0052574	0.0725079306007281	0.0725079	-2.27923
869	-1	8	3	0.0052572	0.0725065514281296	0.0725066	-2.27925
870	-1	8	3	0.0052571	0.0725058618319926	0.0725059	-2.27925
871	-1	8	3	0.0052569	0.0725044826200422	0.0725045	-2.27927
872	-1	6	2	0.0052568	0.0725037930042284	0.0725038	-2.27928
873	6	8	3	0.0052567	0.0725031033818553	0.0725031	-2.27929
874	1	8	1	0.0052567	0.0725031033818553	0.0725031	-2.27929
875	1	4	1	0.0052566	0.0725024137529227	0.0725024	-2.2793
876	-1	8	3	0.0052564	0.0725010344753784	0.072501	-2.27931
877	-1	4	2	0.0052564	0.0725010344753784	0.072501	-2.27931
878	7	8	3	0.0052564	0.0725010344753784	0.072501	-2.27931
879	-1	8	3	0.0052563	0.0725003448267662	0.0725003	-2.27932
880	-1	8	2	0.0052561	0.0724989655098609	0.072499	-2.27934
881	-1	8	3	0.005256	0.0724982758415674	0.0724983	-2.27934
882	7	8	2	0.0052557	0.0724962067973215	0.0724962	-2.27937
883	4	8	3	0.0052555	0.0724948274016843	0.0724948	-2.27939
884	-1	8	3	0.0052553	0.0724934479798002	0.0724934	-2.2794
885	-1	8	2	0.0052552	0.0724927582590151	0.0724928	-2.27941
886	-1	8	3	0.0052549	0.0724906890572851	0.0724907	-2.27944
887	-1	8	2	0.0052545	0.0724879300297643	0.0724879	-2.27947
888	5	8	2	0.0052543	0.0724865504766229	0.0724866	-2.27949
889	-1	8	2	0.0052541	0.0724851708972256	0.0724852	-2.2795
890	-1	8	3	0.0052539	0.0724837912915708	0.0724838	-2.27952
891	1	2	1	0.0052538	0.0724831014788964	0.0724831	-2.27953
892	5	8	2	0.0052537	0.0724824116596571	0.0724824	-2.27953
893	-1	6	2	0.0052536	0.0724817218338527	0.0724817	-2.27954
894	-1	8	2	0.0052534	0.0724803421625478	0.0724803	-2.27956
895	-1	8	2	0.0052531	0.0724782726063473	0.0724783	-2.27958
896	-1	8	2	0.005253	0.0724775827411483	0.0724776	-2.27959
897	-1	6	2	0.0052525	0.0724741333166531	0.0724741	-2.27963
898	-1	8	2	0.0052524	0.0724734434120527	0.0724734	-2.27964
899	7	8	2	0.0052519	0.0724699937905337	0.07247	-2.27968
900	-1	6	3	0.0052514	0.0724665440048027	0.0724665	-2.27972
901	-1	6	2	0.005251	0.0724637840579693	0.0724638	-2.27976
902	4	8	3	0.005251	0.0724637840579693	0.0724638	-2.27976
903	7	8	2	0.0052509	0.0724630940548359	0.0724631	-2.27977
904	-1	8	3	0.0052503	0.0724589538980518	0.072459	-2.27982
905	6	8	2	0.0052502	0.072458263848922	0.0724583	-2.27982
906	-1	8	2	0.0052502	0.072458263848922	0.0724583	-2.27982
907	-1	6	2	0.0052501	0.0724575737932205	0.0724576	-2.27983
908	-1	6	2	0.0052498	0.0724555035866842	0.0724555	-2.27986
909	3	6	3	0.0052495	0.0724534333209959	0.0724534	-2.27988
910	-1	8	3	0.0052491	0.0724506728747221	0.0724507	-2.27992
911	-1	6	2	0.005249	0.0724499827467198	0.07245	-2.27992
912	6	6	2	0.0052488	0.0724486024709932	0.0724486	-2.27994
913	-1	6	2	0.0052486	0.0724472221689693	0.0724472	-2.27996
914	-1	8	3	0.0052484	0.0724458418406467	0.0724458	-2.27997
915	8	4	2	0.0052484	0.0724458418406467	0.0724458	-2.27997
916	7	8	2	0.005248	0.0724430811050993	0.0724431	-2.28001
917	3	6	2	0.0052479	0.0724423909047734	0.0724424	-2.28001
918	5	8	2	0.0052472	0.0724375593183536	0.0724376	-2.28007
919	-1	8	2	0.0052471	0.0724368690654145	0.0724369	-2.28008
920	-1	8	3	0.005247	0.0724361788058978	0.0724362	-2.28009
921	-1	8	3	0.0052467	0.072434107987881	0.0724341	-2.28011
922	-1	8	3	0.0052466	0.0724334177020524	0.0724334	-2.28012
923	-1	8	3	0.0052461	0.0724299661742293	0.07243	-2.28016
924	1	6	1	0.0052458	0.0724278951785843	0.0724279	-2.28019
925	-1	6	2	0.0052449	0.072421681836312	0.0724217	-2.28026
926	-1	8	3	0.0052446	0.0724196106037584	0.0724196	-2.28029
927	-1	8	3	0.0052444	0.0724182297491453	0.0724182	-2.2803
928	-1	6	3	0.0052444	0.0724182297491453	0.0724182	-2.2803
929	8	6	2	0.0052442	0.0724168488682019	0.0724168	-2.28032
930	4	8	3	0.0052442	0.0724168488682019	0.0724168	-2.28032
931	-1	6	2	0.0052441	0.0724161584178559	0.0724162	-2.28033
932	-1	8	3	0.005244	0.0724154679609267	0.0724155	-2.28034
933	1	6	1	0.0052433	0.0724106345780784	0.0724106	-2.2804
934	1	6	1	0.005243	0.0724085630295202	0.0724086	-2.28042
935	-1	8	2	0.0052423	0.0724037291857263	0.0724037	-2.28048
936	-1	8	3	0.0052397	0.0723857720826407	0.0723858	-2.28069
937	-1	6	2	0.0052386	0.0723781735055535	0.0723782	-2.28078
938	-1	8	3	0.0052383	0.0723761010278946	0.0723761	-2.28081
939	-1	8	3	0.0052349	0.072352608798854	0.0723526	-2.28109
940	-1	8	2	0.0052348	0.0723519177354685	0.0723519	-2.2811
941	-1	6	2	0.0052308	0.07232426978546	0.0723243	-2.28143
942	-1	8	2	0.0052295	0.0723152819257451	0.0723153	-2.28154
943	-1	8	3	0.0052229	0.0722696340104196	0.0722696	-2.28209
944	-1	8	3	0.0052122	0.0721955677309902	0.0721956	-2.28298
