ID	cluster	dist_rf	dist_spr	PP	sqrt(PP)	sqrt_size	log_size
0	1	0	0	0.0586901	0.242260397093706	0.24226	-1.23144
1	2	8	3	0.0586264	0.242128891295525	0.242129	-1.23191
2	3	6	2	0.0586191	0.242113816210476	0.242114	-1.23196
3	4	4	2	0.0586117	0.242098533659335	0.242099	-1.23202
4	5	6	2	0.0585818	0.24203677406543	0.242037	-1.23224
5	6	8	3	0.0585804	0.242033881925651	0.242034	-1.23225
6	5	6	2	0.0585795	0.242032022674687	0.242032	-1.23225
7	4	6	2	0.0585736	0.242019833897968	0.24202	-1.2323
8	7	4	2	0.0585417	0.241953921232949	0.241954	-1.23253
9	6	6	3	0.05854	0.241950408141834	0.24195	-1.23255
10	3	6	3	0.0585267	0.241922921609342	0.241923	-1.23265
11	6	8	3	0.0585102	0.241888817434788	0.241889	-1.23277
12	8	8	3	0.0585025	0.241872900507684	0.241873	-1.23283
13	3	4	2	0.0584953	0.241858016199588	0.241858	-1.23288
14	3	6	2	0.0584921	0.241851400657511	0.241851	-1.2329
15	1	2	1	0.0584852	0.241837135279096	0.241837	-1.23295
16	2	6	3	0.0584788	0.24182390287149	0.241824	-1.233
17	3	6	3	0.0584475	0.241759177695491	0.241759	-1.23323
18	1	2	1	0.0584447	0.241753386739462	0.241753	-1.23325
19	1	4	1	0.058438	0.241739529245839	0.24174	-1.2333
20	5	8	2	0.0584368	0.241737047222804	0.241737	-1.23331
21	6	8	3	0.0584365	0.241736426713063	0.241736	-1.23332
22	6	8	3	0.0584342	0.2417316694188	0.241732	-1.23333
23	4	6	3	0.0584262	0.241715121579102	0.241715	-1.23339
24	6	8	3	0.0584249	0.241712432448147	0.241712	-1.2334
25	3	6	2	0.0584152	0.241692366449584	0.241692	-1.23347
26	1	4	1	0.0584086	0.241678712343475	0.241679	-1.23352
27	2	4	2	0.058395	0.241650574176847	0.241651	-1.23362
28	1	2	1	0.0583855	0.241630916895997	0.241631	-1.23369
29	-1	6	2	0.0583753	0.241609809403509	0.24161	-1.23377
30	4	6	2	0.0583727	0.241604428767355	0.241604	-1.23379
31	2	8	3	0.0583694	0.241597599325821	0.241598	-1.23381
32	5	6	3	0.0583671	0.241592839297857	0.241593	-1.23383
33	-1	8	3	0.0583645	0.241587458283745	0.241587	-1.23385
34	3	6	3	0.0583424	0.241541714823755	0.241542	-1.23402
35	4	4	2	0.058341	0.241538816756231	0.241539	-1.23403
36	6	8	3	0.0583395	0.241535711645297	0.241536	-1.23404
37	5	8	3	0.0583248	0.241505279445398	0.241505	-1.23415
38	1	2	1	0.0583245	0.241504658340165	0.241505	-1.23415
39	6	8	4	0.0583243	0.241504244269123	0.241504	-1.23415
40	1	4	1	0.0583198	0.24149492748296	0.241495	-1.23418
41	5	8	2	0.0583176	0.241490372478904	0.24149	-1.2342
42	-1	6	2	0.0583164	0.241487887895025	0.241488	-1.23421
43	6	8	3	0.058313	0.241480848101873	0.241481	-1.23423
44	8	8	2	0.0583076	0.241469666832089	0.24147	-1.23427
45	2	6	3	0.0583055	0.241465318420679	0.241465	-1.23429
46	6	8	4	0.0583033	0.241460762858068	0.241461	-1.23431
47	2	8	3	0.0582936	0.241440675943388	0.241441	-1.23438
48	3	6	2	0.0582902	0.241433634773616	0.241434	-1.2344
49	4	6	2	0.058289	0.241431149605845	0.241431	-1.23441
50	2	8	2	0.0582884	0.241429907012367	0.24143	-1.23442
51	1	4	1	0.058284	0.241420794464769	0.241421	-1.23445
52	5	8	2	0.0582741	0.241400289974971	0.2414	-1.23452
53	-1	8	4	0.0582693	0.241390347777205	0.24139	-1.23456
54	5	6	3	0.0582675	0.241386619347469	0.241387	-1.23457
55	4	4	2	0.0582657	0.241382890860144	0.241383	-1.23459
56	2	8	4	0.0582655	0.241382476580219	0.241382	-1.23459
57	3	4	2	0.0582625	0.241376262296026	0.241376	-1.23461
58	3	6	2	0.0582609	0.241372947945705	0.241373	-1.23462
59	1	2	1	0.0582606	0.241372326499953	0.241372	-1.23463
60	2	8	4	0.0582528	0.24135616834877	0.241356	-1.23468
61	-1	4	2	0.0582368	0.241323020037459	0.241323	-1.2348
62	4	4	2	0.0582346	0.241318461788567	0.241318	-1.23482
63	-1	6	2	0.0582262	0.241301056773484	0.241301	-1.23488
64	7	4	2	0.0581961	0.241238678490826	0.241239	-1.23511
65	5	8	2	0.0581958	0.241238056699187	0.241238	-1.23511
66	3	6	2	0.0581913	0.241228729632272	0.241229	-1.23514
67	-1	8	3	0.0581835	0.24121256186194	0.241213	-1.2352
68	2	8	3	0.0581724	0.24118955201252	0.24119	-1.23528
69	3	4	2	0.0581666	0.241177527974727	0.241178	-1.23533
70	2	8	4	0.0581611	0.24116612531614	0.241166	-1.23537
71	2	6	3	0.058152	0.241147257915159	0.241147	-1.23544
72	7	6	3	0.0581432	0.241129011112309	0.241129	-1.2355
73	1	4	1	0.0581391	0.241120509289442	0.241121	-1.23553
74	7	4	2	0.058138	0.241118228261573	0.241118	-1.23554
75	1	4	1	0.0581335	0.24110889655921	0.241109	-1.23557
76	5	8	3	0.0581293	0.241100186644474	0.2411	-1.2356
77	-1	6	3	0.058121	0.241082973268541	0.241083	-1.23567
78	-1	8	3	0.0580925	0.241023857740266	0.241024	-1.23588
79	2	8	3	0.0580884	0.241015352208111	0.241015	-1.23591
80	1	2	1	0.0580806	0.240999170123052	0.240999	-1.23597
81	-1	8	2	0.0007252	0.0269295376863399	0.0269295	-3.13954
82	1	8	1	0.0007226	0.0268812202103997	0.0268812	-3.1411
83	3	8	2	0.0007159	0.0267563076675389	0.0267563	-3.14515
84	8	8	2	0.0007137	0.0267151642330718	0.0267152	-3.14648
85	-1	8	2	0.0007102	0.0266495778578198	0.0266496	-3.14862
86	-1	6	2	0.0007091	0.0266289316345962	0.0266289	-3.14929
87	-1	8	2	0.0007084	0.026615784790233	0.0266158	-3.14972
88	8	8	3	0.0007079	0.0266063902098725	0.0266064	-3.15003
89	2	8	3	0.0007067	0.0265838296714375	0.0265838	-3.15076
90	7	8	3	0.000706	0.0265706605111728	0.0265707	-3.1512
91	2	8	3	0.0007033	0.0265198039208438	0.0265198	-3.15286
92	3	8	3	0.0007032	0.0265179184703476	0.0265179	-3.15292
93	-1	8	3	0.000703	0.0265141471671257	0.0265141	-3.15304
94	2	8	3	0.0007018	0.0264915080733431	0.0264915	-3.15379
95	-1	6	2	0.0007014	0.0264839574082122	0.026484	-3.15403
96	-1	6	2	0.0007013	0.0264820694055431	0.0264821	-3.1541
97	1	6	1	0.0007011	0.0264782929963395	0.0264783	-3.15422
98	-1	8	2	0.0007001	0.0264594028655221	0.0264594	-3.15484
99	8	8	3	0.0006999	0.0264556232207824	0.0264556	-3.15496
100	-1	8	3	0.0006999	0.0264556232207824	0.0264556	-3.15496
101	-1	4	2	0.0006991	0.026440499238857	0.0264405	-3.15546
102	-1	8	2	0.0006988	0.0264348255148393	0.0264348	-3.15565
103	-1	8	2	0.0006986	0.0264310423555334	0.026431	-3.15577
104	-1	6	2	0.0006984	0.0264272586546543	0.0264273	-3.1559
105	-1	8	3	0.000698	0.0264196896272458	0.0264197	-3.15614
106	-1	8	2	0.0006972	0.026404545063303	0.0264045	-3.15664
107	6	8	3	0.000697	0.0264007575648882	0.0264008	-3.15677
108	1	6	1	0.000697	0.0264007575648882	0.0264008	-3.15677
109	6	8	3	0.0006968	0.0263969695230343	0.026397	-3.15689
110	-1	8	2	0.0006966	0.0263931809375073	0.0263932	-3.15702
111	-1	8	3	0.0006963	0.0263874970393177	0.0263875	-3.1572
112	-1	8	2	0.0006962	0.0263856021344975	0.0263856	-3.15727
113	1	8	1	0.0006959	0.0263799166033557	0.0263799	-3.15745
114	-1	8	3	0.0006957	0.0263761255683999	0.0263761	-3.15758
115	-1	6	2	0.0006954	0.0263704379940872	0.0263704	-3.15777
116	1	6	1	0.0006953	0.0263685418633644	0.0263685	-3.15783
117	-1	6	2	0.0006952	0.0263666455962832	0.0263666	-3.15789
118	2	8	3	0.0006951	0.0263647491928143	0.0263647	-3.15795
119	3	8	2	0.0006946	0.0263552651286228	0.0263553	-3.15827
120	-1	8	3	0.0006939	0.0263419817022182	0.026342	-3.1587
121	8	8	3	0.0006935	0.0263343881645274	0.0263344	-3.15895
122	2	8	3	0.0006933	0.026330590574463	0.0263306	-3.15908
123	8	8	2	0.000693	0.0263248931621764	0.0263249	-3.15927
124	-1	8	3	0.0006927	0.0263191945165501	0.0263192	-3.15945
125	-1	8	3	0.0006926	0.026317294693794	0.0263173	-3.15952
126	5	8	2	0.0006924	0.0263134946367829	0.0263135	-3.15964
127	-1	8	3	0.0006924	0.0263134946367829	0.0263135	-3.15964
128	4	6	2	0.0006917	0.0263001901133813	0.0263002	-3.16008
129	-1	8	2	0.0006913	0.026292584505902	0.0262926	-3.16033
130	5	8	3	0.0006912	0.026290682760248	0.0262907	-3.1604
131	2	8	3	0.000691	0.0262868788561898	0.0262869	-3.16052
132	-1	8	2	0.0006907	0.0262811719677795	0.0262812	-3.16071
133	2	8	3	0.0006906	0.026279269396237	0.0262793	-3.16077
134	7	6	2	0.0006906	0.026279269396237	0.0262793	-3.16077
135	3	8	3	0.0006899	0.0262659475366871	0.0262659	-3.16121
136	6	8	3	0.0006897	0.0262621400498893	0.0262621	-3.16134
137	-1	8	3	0.0006895	0.0262583320110018	0.0262583	-3.16147
138	-1	8	3	0.0006895	0.0262583320110018	0.0262583	-3.16147
139	-1	8	3	0.0006894	0.0262564277844493	0.0262564	-3.16153
140	-1	8	2	0.0006892	0.0262526189169766	0.0262526	-3.16165
141	-1	8	2	0.0006892	0.0262526189169766	0.0262526	-3.16165
142	-1	8	3	0.0006892	0.0262526189169766	0.0262526	-3.16165
143	-1	8	3	0.0006892	0.0262526189169766	0.0262526	-3.16165
144	-1	6	2	0.0006888	0.0262449995237188	0.026245	-3.16191
145	1	6	1	0.0006886	0.0262411889974521	0.0262412	-3.16203
146	-1	6	2	0.0006886	0.0262411889974521	0.0262412	-3.16203
147	1	4	1	0.0006882	0.026233566284438	0.0262336	-3.16229
148	-1	8	2	0.0006882	0.026233566284438	0.0262336	-3.16229
149	1	6	1	0.0006876	0.0262221280600946	0.0262221	-3.16266
150	6	8	3	0.0006868	0.0262068693284795	0.0262069	-3.16317
151	-1	6	3	0.0006865	0.0262011450131478	0.0262011	-3.16336
152	-1	8	2	0.0006864	0.0261992366301005	0.0261992	-3.16342
153	7	6	2	0.0006863	0.0261973281080342	0.0261973	-3.16349
154	1	6	1	0.000686	0.0261916017074176	0.0261916	-3.16368
155	-1	6	2	0.0006859	0.0261896926289714	0.0261897	-3.16374
156	-1	8	2	0.0006858	0.0261877834113542	0.0261878	-3.1638
157	-1	8	3	0.0006855	0.0261820549231721	0.0261821	-3.16399
158	4	6	2	0.0006855	0.0261820549231721	0.0261821	-3.16399
159	1	4	1	0.0006855	0.0261820549231721	0.0261821	-3.16399
160	-1	8	3	0.0006854	0.0261801451485663	0.0261801	-3.16406
161	-1	8	3	0.0006854	0.0261801451485663	0.0261801	-3.16406
162	-1	8	2	0.0006853	0.0261782352346372	0.0261782	-3.16412
163	3	6	2	0.0006853	0.0261782352346372	0.0261782	-3.16412
164	4	4	2	0.0006852	0.0261763251813542	0.0261763	-3.16418
165	-1	8	3	0.0006852	0.0261763251813542	0.0261763	-3.16418
166	2	8	3	0.0006851	0.0261744149886869	0.0261744	-3.16425
167	-1	8	3	0.000685	0.0261725046566048	0.0261725	-3.16431
168	2	8	3	0.0006848	0.0261686835740738	0.0261687	-3.16444
169	-1	8	3	0.0006846	0.0261648619335169	0.0261649	-3.16456
170	-1	8	2	0.0006845	0.0261629509039023	0.026163	-3.16463
171	5	8	3	0.0006842	0.0261572169773468	0.0261572	-3.16482
172	3	8	3	0.0006842	0.0261572169773468	0.0261572	-3.16482
173	3	8	3	0.0006841	0.0261553053891558	0.0261553	-3.16488
174	-1	8	3	0.000684	0.026153393661244	0.0261534	-3.16494
175	3	4	2	0.0006839	0.026151481793581	0.0261515	-3.16501
176	-1	6	2	0.0006839	0.026151481793581	0.0261515	-3.16501
177	3	8	2	0.0006839	0.026151481793581	0.0261515	-3.16501
178	7	8	3	0.0006838	0.0261495697861361	0.0261496	-3.16507
179	-1	8	3	0.0006837	0.0261476576388785	0.0261477	-3.16513
180	4	8	3	0.0006836	0.0261457453517776	0.0261457	-3.1652
181	7	8	2	0.0006835	0.0261438329248027	0.0261438	-3.16526
182	-1	8	3	0.0006832	0.0261380948043273	0.0261381	-3.16545
183	4	8	3	0.0006831	0.0261361818175494	0.0261362	-3.16552
184	4	6	2	0.000683	0.026134268690744	0.0261343	-3.16558
185	-1	8	3	0.0006829	0.0261323554238802	0.0261324	-3.16564
186	5	8	3	0.0006826	0.0261266147826311	0.0261266	-3.16583
187	-1	8	2	0.0006825	0.0261247009552263	0.0261247	-3.1659
188	6	8	3	0.0006825	0.0261247009552263	0.0261247	-3.1659
189	-1	8	2	0.0006825	0.0261247009552263	0.0261247	-3.1659
190	3	8	2	0.0006824	0.0261227869876091	0.0261228	-3.16596
191	6	8	4	0.0006824	0.0261227869876091	0.0261228	-3.16596
192	-1	8	3	0.0006824	0.0261227869876091	0.0261228	-3.16596
193	-1	8	2	0.0006822	0.0261189586316147	0.026119	-3.16609
194	-1	8	3	0.0006822	0.0261189586316147	0.026119	-3.16609
195	-1	8	2	0.0006822	0.0261189586316147	0.026119	-3.16609
196	1	8	1	0.000682	0.0261151297144012	0.0261151	-3.16622
197	-1	8	3	0.000682	0.0261151297144012	0.0261151	-3.16622
198	-1	8	3	0.0006819	0.0261132150452601	0.0261132	-3.16628
199	-1	6	2	0.0006818	0.0261113002357217	0.0261113	-3.16634
200	8	8	3	0.0006818	0.0261113002357217	0.0261113	-3.16634
201	-1	8	2	0.0006814	0.0261036395929763	0.0261036	-3.1666
202	-1	8	3	0.0006813	0.0261017240809874	0.0261017	-3.16666
203	4	6	2	0.0006812	0.0260998084284157	0.0260998	-3.16673
204	7	6	2	0.0006811	0.0260978926352301	0.0260979	-3.16679
205	8	8	3	0.0006811	0.0260978926352301	0.0260979	-3.16679
206	8	8	3	0.000681	0.0260959767013998	0.026096	-3.16685
207	-1	8	2	0.000681	0.0260959767013998	0.026096	-3.16685
208	8	8	3	0.000681	0.0260959767013998	0.026096	-3.16685
209	7	8	2	0.0006808	0.0260921444116807	0.0260921	-3.16698
210	-1	6	2	0.0006806	0.0260883115590105	0.0260883	-3.16711
211	-1	8	2	0.0006804	0.026084478143141	0.0260845	-3.16724
212	-1	8	3	0.0006804	0.026084478143141	0.0260845	-3.16724
213	1	4	1	0.0006803	0.0260825612239289	0.0260826	-3.1673
214	4	4	2	0.0006803	0.0260825612239289	0.0260826	-3.1673
215	-1	8	3	0.0006802	0.0260806441638239	0.0260806	-3.16736
216	-1	8	3	0.0006802	0.0260806441638239	0.0260806	-3.16736
217	-1	8	3	0.00068	0.0260768096208106	0.0260768	-3.16749
218	-1	8	2	0.0006798	0.0260729745138525	0.026073	-3.16762
219	7	8	2	0.0006798	0.0260729745138525	0.026073	-3.16762
220	6	8	3	0.0006797	0.0260710567488163	0.0260711	-3.16768
221	-1	8	2	0.0006795	0.0260672207954742	0.0260672	-3.16781
222	-1	8	2	0.0006794	0.0260653026071059	0.0260653	-3.16787
223	-1	8	2	0.0006792	0.0260614658068191	0.0260615	-3.168
224	-1	8	3	0.0006792	0.0260614658068191	0.0260615	-3.168
225	6	6	3	0.0006792	0.0260614658068191	0.0260615	-3.168
226	-1	8	3	0.000679	0.0260576284415908	0.0260576	-3.16813
227	-1	8	3	0.000679	0.0260576284415908	0.0260576	-3.16813
228	-1	8	2	0.0006788	0.0260537905111713	0.0260538	-3.16826
229	-1	6	3	0.0006787	0.0260518713339368	0.0260519	-3.16832
230	-1	8	3	0.0006786	0.0260499520153109	0.02605	-3.16839
231	-1	8	3	0.0006782	0.026042273326267	0.0260423	-3.16864
232	4	6	3	0.000678	0.0260384331325831	0.0260384	-3.16877
233	-1	6	2	0.0006776	0.0260307510456383	0.0260308	-3.16903
234	-1	6	2	0.0006776	0.0260307510456383	0.0260308	-3.16903
235	7	6	2	0.0006775	0.0260288301696407	0.0260288	-3.16909
236	8	8	2	0.0006774	0.0260269091518759	0.0260269	-3.16915
237	-1	8	3	0.0006773	0.0260249879923123	0.026025	-3.16922
238	5	8	3	0.0006771	0.0260211452476635	0.0260211	-3.16935
239	-1	8	3	0.0006771	0.0260211452476635	0.0260211	-3.16935
240	8	8	3	0.0006771	0.0260211452476635	0.0260211	-3.16935
241	6	8	3	0.0006771	0.0260211452476635	0.0260211	-3.16935
242	-1	8	3	0.0006771	0.0260211452476635	0.0260211	-3.16935
243	-1	8	2	0.000677	0.0260192236625154	0.0260192	-3.16941
244	3	8	2	0.0006769	0.0260173019354429	0.0260173	-3.16948
245	1	6	1	0.0006768	0.0260153800664146	0.0260154	-3.16954
246	-1	8	3	0.0006766	0.0260115359023645	0.0260115	-3.16967
247	-1	8	3	0.0006766	0.0260115359023645	0.0260115	-3.16967
248	8	8	3	0.0006766	0.0260115359023645	0.0260115	-3.16967
249	-1	6	3	0.0006765	0.0260096136072799	0.0260096	-3.16973
250	-1	8	2	0.0006761	0.0260019230058086	0.0260019	-3.16999
251	-1	8	3	0.0006761	0.0260019230058086	0.0260019	-3.16999
252	1	6	1	0.000676	0.026	0.026	-3.17005
253	-1	8	3	0.0006758	0.0259961535616329	0.0259962	-3.17018
254	5	8	3	0.0006758	0.0259961535616329	0.0259962	-3.17018
255	-1	8	3	0.0006757	0.0259942301290113	0.0259942	-3.17025
256	5	8	3	0.0006756	0.0259923065540556	0.0259923	-3.17031
257	8	8	3	0.0006756	0.0259923065540556	0.0259923	-3.17031
258	-1	6	2	0.0006756	0.0259923065540556	0.0259923	-3.17031
259	5	8	2	0.0006755	0.0259903828367341	0.0259904	-3.17037
260	3	8	3	0.0006753	0.0259865349748673	0.0259865	-3.1705
261	-1	8	2	0.0006753	0.0259865349748673	0.0259865	-3.1705
262	-1	8	3	0.0006751	0.0259826865431579	0.0259827	-3.17063
263	-1	6	3	0.000675	0.0259807621135332	0.0259808	-3.1707
264	-1	8	2	0.000675	0.0259807621135332	0.0259808	-3.1707
265	-1	6	2	0.0006745	0.0259711378264411	0.0259711	-3.17102
266	-1	8	3	0.0006745	0.0259711378264411	0.0259711	-3.17102
267	-1	8	3	0.0006745	0.0259711378264411	0.0259711	-3.17102
268	-1	8	3	0.0006743	0.0259672871128272	0.0259673	-3.17115
269	-1	8	3	0.0006742	0.0259653615418696	0.0259654	-3.17121
270	2	8	2	0.0006742	0.0259653615418696	0.0259654	-3.17121
271	-1	8	2	0.0006742	0.0259653615418696	0.0259654	-3.17121
272	7	6	2	0.0006741	0.0259634358281026	0.0259634	-3.17128
273	-1	6	2	0.0006741	0.0259634358281026	0.0259634	-3.17128
274	8	8	3	0.000674	0.0259615099714943	0.0259615	-3.17134
275	-1	6	2	0.0006733	0.025948024973011	0.025948	-3.17179
276	-1	8	3	0.0006731	0.0259441708289165	0.0259442	-3.17192
277	1	6	1	0.000673	0.0259422435421457	0.0259422	-3.17198
278	2	8	2	0.0006729	0.0259403161121834	0.0259403	-3.17205
279	-1	8	2	0.0006728	0.0259383885389976	0.0259384	-3.17211
280	6	8	3	0.0006727	0.0259364608225563	0.0259365	-3.17218
281	7	6	2	0.0006727	0.0259364608225563	0.0259365	-3.17218
282	-1	8	2	0.0006727	0.0259364608225563	0.0259365	-3.17218
283	7	8	3	0.0006726	0.0259345329628278	0.0259345	-3.17224
284	-1	8	2	0.0006726	0.0259345329628278	0.0259345	-3.17224
285	7	8	2	0.0006725	0.0259326049597799	0.0259326	-3.17231
286	-1	8	3	0.0006724	0.0259306768133807	0.0259307	-3.17237
287	-1	6	2	0.0006724	0.0259306768133807	0.0259307	-3.17237
288	-1	8	3	0.0006721	0.0259248915137557	0.0259249	-3.17257
289	2	8	3	0.0006721	0.0259248915137557	0.0259249	-3.17257
290	-1	8	2	0.0006721	0.0259248915137557	0.0259249	-3.17257
291	-1	6	2	0.000672	0.0259229627936314	0.025923	-3.17263
292	5	6	2	0.0006718	0.0259191049228171	0.0259191	-3.17276
293	-1	8	2	0.0006718	0.0259191049228171	0.0259191	-3.17276
294	-1	8	3	0.0006717	0.0259171757720628	0.0259172	-3.17282
295	-1	6	3	0.0006715	0.0259133170396999	0.0259133	-3.17295
296	5	8	3	0.0006714	0.025911387458027	0.0259114	-3.17302
297	-1	8	3	0.0006713	0.0259094577326504	0.0259095	-3.17308
298	-1	8	2	0.0006712	0.025907527863538	0.0259075	-3.17315
299	1	8	1	0.0006712	0.025907527863538	0.0259075	-3.17315
300	-1	6	2	0.0006712	0.025907527863538	0.0259075	-3.17315
301	8	8	3	0.0006711	0.0259055978506577	0.0259056	-3.17321
302	-1	8	3	0.0006711	0.0259055978506577	0.0259056	-3.17321
303	-1	6	2	0.0006711	0.0259055978506577	0.0259056	-3.17321
304	6	8	3	0.000671	0.0259036676939772	0.0259037	-3.17328
305	4	4	2	0.0006708	0.0258998069490875	0.0258998	-3.17341
306	7	8	3	0.0006707	0.0258978763608138	0.0258979	-3.17347
307	6	6	2	0.0006706	0.0258959456286114	0.0258959	-3.17354
308	-1	6	2	0.0006704	0.0258920837322916	0.0258921	-3.17367
309	2	8	3	0.0006703	0.0258901525681098	0.0258902	-3.17373
310	-1	8	3	0.0006702	0.0258882212598703	0.0258882	-3.1738
311	-1	8	3	0.0006701	0.025886289807541	0.0258863	-3.17386
312	-1	8	2	0.0006699	0.0258824264704838	0.0258824	-3.17399
313	-1	8	3	0.0006698	0.0258804945856914	0.0258805	-3.17405
314	-1	8	3	0.0006697	0.02587856255668	0.0258786	-3.17412
315	1	8	1	0.0006695	0.0258746980658712	0.0258747	-3.17425
316	7	8	2	0.0006694	0.0258727656040092	0.0258728	-3.17431
317	3	6	2	0.0006689	0.0258631011288283	0.0258631	-3.17464
318	6	8	3	0.0006685	0.0258553669476958	0.0258554	-3.1749
319	-1	6	2	0.0006685	0.0258553669476958	0.0258554	-3.1749
320	-1	8	3	0.0006685	0.0258553669476958	0.0258554	-3.1749
321	1	4	1	0.0006683	0.0258514989894203	0.0258515	-3.17503
322	-1	8	2	0.0006683	0.0258514989894203	0.0258515	-3.17503
323	-1	8	2	0.0006683	0.0258514989894203	0.0258515	-3.17503
324	-1	8	3	0.000668	0.0258456959666402	0.0258457	-3.17522
325	-1	8	3	0.000668	0.0258456959666402	0.0258457	-3.17522
326	5	6	2	0.0006677	0.0258398916406397	0.0258399	-3.17542
327	6	8	3	0.0006674	0.0258340860105404	0.0258341	-3.17561
328	-1	6	2	0.0006667	0.025820534463872	0.0258205	-3.17607
329	8	8	3	0.0006664	0.0258147244804201	0.0258147	-3.17627
330	-1	8	3	0.0006663	0.0258127875286649	0.0258128	-3.17633
331	-1	8	2	0.0006662	0.025810850431553	0.0258109	-3.1764
332	8	8	3	0.0006661	0.0258089131890516	0.0258089	-3.17646
333	2	8	3	0.0006661	0.0258089131890516	0.0258089	-3.17646
334	3	8	2	0.000666	0.0258069758011279	0.025807	-3.17653
335	6	8	3	0.0006659	0.0258050382677492	0.025805	-3.17659
336	5	8	3	0.0006659	0.0258050382677492	0.025805	-3.17659
337	-1	8	3	0.0006658	0.0258031005888827	0.0258031	-3.17666
338	5	8	3	0.0006656	0.0257992247945554	0.0257992	-3.17679
339	6	8	3	0.0006654	0.0257953484178834	0.0257953	-3.17692
340	-1	6	2	0.0006649	0.0257856549267223	0.0257857	-3.17724
341	-1	6	2	0.0006646	0.0257798370824953	0.0257798	-3.17744
342	-1	8	3	0.0006646	0.0257798370824953	0.0257798	-3.17744
343	1	4	1	0.0006644	0.0257759577901579	0.025776	-3.17757
344	-1	6	3	0.0006637	0.0257623756668518	0.0257624	-3.17803
345	8	8	3	0.0006634	0.0257565525643476	0.0257566	-3.17822
346	6	8	3	0.0006632	0.0257526697645118	0.0257527	-3.17836
347	-1	8	2	0.0006632	0.0257526697645118	0.0257527	-3.17836
348	-1	6	2	0.0006632	0.0257526697645118	0.0257527	-3.17836
349	-1	8	3	0.000663	0.0257487863791675	0.0257488	-3.17849
350	6	8	4	0.000663	0.0257487863791675	0.0257488	-3.17849
351	-1	8	2	0.000663	0.0257487863791675	0.0257488	-3.17849
352	1	6	1	0.0006629	0.0257468444668468	0.0257468	-3.17855
353	-1	8	3	0.0006628	0.0257449024080496	0.0257449	-3.17862
354	-1	8	3	0.0006628	0.0257449024080496	0.0257449	-3.17862
355	-1	8	3	0.000662	0.0257293606605372	0.0257294	-3.17914
356	-1	6	2	0.0006617	0.0257235300843411	0.0257235	-3.17934
357	4	6	2	0.0006617	0.0257235300843411	0.0257235	-3.17934
358	6	8	4	0.0006615	0.0257196422992234	0.0257196	-3.17947
359	2	8	3	0.000661	0.0257099202643649	0.0257099	-3.1798
360	-1	6	3	0.000661	0.0257099202643649	0.0257099	-3.1798
361	4	6	3	0.0006608	0.0257060304208954	0.025706	-3.17993
362	-1	8	3	0.0006606	0.0257021399887247	0.0257021	-3.18006
363	-1	8	2	0.0006604	0.0256982489675853	0.0256982	-3.18019
364	-1	8	2	0.0006601	0.0256924113309748	0.0256924	-3.18039
365	-1	8	3	0.0006599	0.0256885188362428	0.0256885	-3.18052
366	-1	6	2	0.0006596	0.0256826789879872	0.0256827	-3.18072
367	-1	8	3	0.0006595	0.0256807320767925	0.0256807	-3.18079
368	-1	6	2	0.0006594	0.0256787850179871	0.0256788	-3.18085
369	-1	8	2	0.000659	0.0256709953059869	0.025671	-3.18111
370	-1	8	3	0.0006588	0.0256670995634489	0.0256671	-3.18125
371	7	8	2	0.0006582	0.0256554087864528	0.0256554	-3.18164
372	-1	8	3	0.0006578	0.0256476119746069	0.0256476	-3.18191
373	-1	8	3	0.0006577	0.0256456624012717	0.0256457	-3.18197
